Height,Weight,Gender
167.76677548297832,76.13727953896777,Male
171.4069878752764,78.11068038295828,Female
183.78970641317397,95.46552604423734,Female
159.7589680101396,69.3550224712672,Female
171.53000351873254,68.73905218206045,Male
173.3838654877839,59.87358995283373,Male
170.6346523908226,67.45270553772993,Female
174.4445377235308,71.59344416094851,Male
171.30506228750122,50.11828236651213,Female
169.89838211062994,72.59929288017257,Female
161.93465134678723,79.62406174976412,Female
157.79789294840435,68.39734253641872,Male
152.31337345679665,52.26051735485022,Female
178.42159858953409,84.77490646993485,Female
168.26887010806448,50.63949649044861,Male
169.33171131531407,77.96713469797217,Male
164.51223228472298,67.52673657233615,Female
187.73889521521153,58.397133369914656,Female
166.3540914222685,56.493723866248565,Male
164.79358281662235,61.07743055592955,Male
172.5560098923491,69.97107016971243,Male
185.2108179304368,72.75777576296782,Female
169.065950484223,94.75972033990502,Male
162.67697169506636,80.17079774739987,Female
157.99509377969133,69.06540946719471,Female
200.10879637281812,72.06026948458549,Female
180.13078387711752,63.34389392439794,Male
190.22101655817497,59.43564455660189,Male
170.83014224540864,49.24429171309485,Male
165.65117523308783,49.55646735782304,Male
170.44141326944415,65.09884786187268,Female
173.1436260198247,95.65316297847924,Male
160.19297963335595,39.83349103291749,Female
161.9649348388783,100.21039532712722,Male
156.78915803569802,87.06016301228408,Male
166.85198173942985,38.13033447882273,Male
160.63748111038626,53.98997080664074,Female
164.1882739261608,68.32783181440472,Female
166.08006529442918,74.03882627909178,Male
170.79028161906467,55.343438549982444,Female
171.3785168748039,70.46170751542742,Female
175.03196768962718,56.23474397913117,Male
172.37912975854326,15.959660816053798,Female
185.96643749167805,57.42107780026454,Male
180.29518033766365,75.05635417069112,Female
179.24796987077008,87.51450487862682,Male
163.83949256347654,64.31714769027344,Male
159.6979070866761,65.40814399711466,Male
180.21313907005174,50.40614585844199,Male
176.76670975329495,72.96820086626899,Female
157.43554985056952,52.0007589910586,Male
169.18607185314744,59.63034812532413,Male
162.70805766367064,82.92238846634548,Female
165.8179526993847,52.17845565703628,Male
182.95920295464737,40.132930417634505,Female
168.17748969633567,44.7759195955683,Female
176.92160279002513,91.90599445584522,Female
177.70390728189363,75.18711653406551,Female
172.00382886902912,38.34283293368147,Female
176.51851760105927,89.68976697905545,Female
168.55981114446826,54.02056738008363,Male
167.64958418998134,52.622868496922635,Female
176.2263456989773,63.65004846698439,Male
175.71667325524817,95.73475891524518,Male
179.51750476295257,81.14381642095906,Female
188.71558103953595,70.38532194197037,Male
164.79677774035125,98.87161555979868,Male
176.9406756331522,68.61644533352467,Female
169.28467055925043,93.00158186225637,Male
162.62869064444098,60.28208367926733,Female
153.37352687940074,55.03937714385869,Female
164.76692796861937,52.52952453579991,Female
188.20774921608088,87.95700038220673,Male
177.29036871687788,60.72881796402618,Female
187.89376727952433,87.75853796659682,Female
180.06198381353357,106.91577231917343,Female
165.34996797202035,53.53153222069071,Female
175.28944165264087,89.87678311473282,Male
169.94926689428087,56.21102432151858,Male
145.82758936954866,25.042024842060748,Male
144.5210319780689,59.94105890804957,Male
162.08534524501673,61.41856145856582,Female
172.906827139318,45.79793145041852,Female
181.96859126925952,80.71578936478623,Female
173.5622597687364,31.926530535978642,Female
164.99696014854382,66.0018743669757,Female
161.92146586710112,65.29994368646163,Male
167.30920227940317,75.9221271196701,Male
147.4838608342391,56.54044838984572,Male
171.23478679709046,44.52011958740668,Female
176.10226012713323,77.26947772858803,Female
183.60076468875056,72.00238826051704,Female
166.54949699890125,62.42517123961102,Male
169.58045205154903,60.99516800561437,Female
185.3608420949048,99.47786280627957,Female
167.19460160183513,68.28207981812375,Female
172.1300702573721,75.41031607872611,Male
165.40463613710062,52.1939699482591,Male
183.57501484270878,71.77714502461934,Male
174.0825218227075,79.51476195638075,Male
166.47043124565,62.36770652612633,Female
173.53640394623707,55.70458561159339,Female
167.4639236441205,65.6302017524983,Male
176.89255579844155,73.79698003431733,Female
172.1737842522808,75.71883027491977,Male
155.97374060973544,49.021983094271796,Male
164.3779134731147,74.84701766219575,Male
176.34450514327867,67.6726239707803,Male
154.51173618801639,56.59114187719953,Female
171.13821758540402,64.98481157320641,Female
166.55691536148248,101.06814806422369,Male
164.55773362676624,59.62737051245311,Female
160.8875775594555,84.64124284832859,Male
175.36374211104635,89.51919927699106,Female
183.65544212115333,62.509143004682585,Male
181.3074593863163,75.02308229855443,Female
165.0463152182209,49.9327148209038,Male
172.49388636362872,66.53163578784482,Male
155.07407235546964,61.354024663747694,Female
167.0023096143769,64.54173661412246,Female
159.8791781147538,62.42537956040313,Male
156.45372766222584,55.27513812040002,Female
178.84680716083264,74.38030340165015,Female
179.71804009432495,71.4722875414953,Male
179.06210993213625,61.059992177858405,Male
152.7876857334522,54.89956190445254,Female
161.40337093566953,62.118785547273035,Female
156.67940662620737,74.97025059406874,Male
146.63285621000193,61.92014013051464,Male
185.31868623645568,89.03838401583829,Female
159.93292183467727,63.82990375546551,Female
168.25082709925223,89.67200694865836,Female
167.4477912701134,67.52456901498473,Female
174.81278598212745,65.36161211875398,Female
157.2876043094305,49.54751022558201,Female
161.40397934268802,25.446890292495006,Female
173.58170953913668,71.42718294296773,Female
169.47291960846007,60.081347838472354,Male
175.54374079440893,96.49833336405841,Female
165.30935513468478,77.45577108302041,Male
165.7802268615279,75.08035702695538,Male
179.44963785022088,53.4413423614771,Male
170.699402564248,63.46048896438744,Female
178.3247484942889,62.03293166572352,Female
162.1647993221504,58.805883442291034,Female
169.95193003198736,76.30059619655796,Female
173.41306834080913,81.56454415409586,Male
166.63979842591974,70.20427933474575,Male
154.4402676182221,80.06615674940525,Female
175.42543452773646,89.82207464864602,Male
159.26129371359295,45.285123879636515,Female
182.2343991931696,83.70431918855839,Female
166.20146172399598,76.20877988579427,Male
155.84140002872115,78.89228385943106,Male
168.83884729566236,68.41637872913242,Female
172.40754158221213,76.97882159574746,Female
174.21810881021932,64.01696710581456,Male
177.09959735960302,67.47402699705646,Female
180.4225326499263,59.120257439247496,Male
164.31858289166453,62.79688795396186,Male
157.82232313255008,84.97049025643508,Male
178.4495444578212,72.65448712244999,Male
174.22045932674322,65.88847293103515,Male
170.19286193562792,84.0093417497856,Male
170.22542529724814,70.58465952481768,Male
167.55021475117775,50.72666949221882,Male
183.62724571249004,40.15443683571736,Male
168.9765204119076,88.04409268324869,Female
164.03225410960042,67.57619490014147,Female
179.3367060474506,67.04370297567519,Female
186.46002753438208,94.82295668644751,Female
186.6560798772557,55.661299533797965,Female
167.04860382074142,108.29136012285859,Female
164.12287569463982,89.46576461673823,Male
170.71153000637003,78.0788806691249,Male
163.53464758894734,46.16854990999703,Male
180.23571151766814,74.51557962802347,Female
180.1141998439523,102.78935498385131,Male
183.78447453400105,56.33853691189772,Male
170.60522477600975,61.780266128900976,Female
170.21949303451336,38.773043021530015,Male
163.2707916978987,47.61504993960762,Female
171.20871226508459,73.04945330931184,Female
158.061489247645,82.96056566467658,Male
141.20217460602308,46.76081952421025,Female
156.74852999613844,62.89647878739221,Female
161.17111292719161,59.407307402637855,Male
165.73150839339937,38.33037393581239,Male
161.47464761155902,78.29786764170649,Female
152.05960337246654,64.98035095078696,Male
183.57878483724988,85.87181172036921,Male
160.7621178843852,84.543270575149,Male
166.60354157026026,67.33139044844037,Female
170.93207750107385,106.49501175989084,Male
174.71242192080877,45.039459401597945,Female
164.2995052086612,73.4825445158809,Female
181.09765464249193,63.10814123290166,Male
176.41896529711946,65.01830430659048,Male
180.3565063987967,83.02620015803349,Male
172.01280711796687,50.42740811525228,Male
160.1445996057674,68.2788224430021,Male
167.58713851475156,60.799191023690064,Female
180.94344025472907,56.60604686266997,Female
172.48169231711609,55.4225222327138,Male
156.03415957999238,67.71866874469205,Male
182.4856438833287,99.46346181838061,Female
188.55686006993054,90.30554316287976,Male
178.9044831352421,93.73187545591618,Male
166.59278701414897,68.45020023559321,Male
165.37270965576855,57.69741442081184,Male
179.26809931816706,68.35648469319986,Male
161.4624966360491,73.14817844868308,Female
170.3263568299236,60.451333017652544,Female
170.85310828721475,65.62465824621523,Female
158.75143799802413,54.9125749623893,Male
165.66677188676078,58.1336984974598,Female
151.09949100491264,46.36935042462761,Female
176.0107543060668,95.88420994316677,Female
166.04065128237465,66.72689486657312,Male
173.23915705417656,69.39742010925016,Female
164.863413532745,62.457696292902085,Female
168.4312770321951,77.39267522885193,Female
166.34229141685344,62.55483805616957,Male
175.0750853028773,102.06274976921921,Male
175.34435958741798,73.42433804831933,Male
160.34002264803155,61.406589742302415,Female
166.97446401253873,60.06525715654386,Male
171.29263133258186,63.584182037539556,Female
199.76507493092132,90.49930011269996,Female
188.05132337458272,46.245185648265064,Female
166.06827302263454,63.675865551732244,Female
168.80263781582144,68.09148823578883,Female
168.70277381733393,57.24123530033535,Male
168.70106659043245,71.40541286408593,Male
176.20095766956615,82.71656025488195,Female
165.54782591378228,69.39662506482384,Female
179.5408267189605,77.36413108015708,Female
167.77980950780807,70.64655903619452,Male
175.35073564483713,54.37360437637524,Male
179.22926428764987,87.23769246937373,Female
165.96333496932803,47.87672612046026,Male
158.75833944195125,63.12414061826976,Male
159.48442301747428,37.022700850920806,Male
169.25022616932122,85.56843169481112,Female
167.06530574685794,64.28665039982182,Female
180.18331784663394,79.75825950238445,Male
175.94810621517493,75.11339074547332,Male
170.11507635685467,82.62314535194996,Male
171.2847680927643,47.79020112577581,Male
165.41567117591978,54.8673516386757,Male
179.00664818104445,86.17073508718097,Female
177.2105934146747,84.01415265111667,Male
175.65702296750908,97.31992580757421,Female
159.32902192588602,87.24993670807024,Female
181.55168118783988,75.6489971315984,Male
179.49945965518552,92.93867793379538,Female
172.81747404901867,81.61322289943783,Female
172.0075981913026,60.41572557598274,Female
178.3475101012496,71.91164821035136,Female
159.21736114473956,74.6255228428706,Female
168.7536854363537,65.04580472153934,Female
180.66236836855012,79.99025370497348,Female
192.16086540877484,95.32981449768786,Female
173.48957618505167,82.83389505386207,Female
168.30246936169013,46.90399333718377,Female
149.24597140412746,47.01555152605991,Female
172.63954589397605,80.72309938206014,Male
170.7013717261554,62.74224620568911,Male
187.69934183554253,88.3287581748297,Male
174.4671980313523,37.323193227628096,Male
164.43117719935952,79.2966198340797,Male
173.335727270768,72.17203777779437,Female
175.2995976523815,60.65129027229264,Male
170.38096011191018,99.43115561552246,Male
168.09228357197264,48.83899431528579,Female
173.53751060647787,59.89671063178489,Female
182.82781100053228,83.24670310965905,Male
153.91138060012247,90.9396151439602,Female
161.0482725040152,51.484919772028846,Male
167.88222706929525,61.35708445276675,Male
168.3848962262756,79.93840771970957,Female
168.45093226143885,55.06254898647275,Male
162.2324346333665,97.81039740365367,Female
163.55898609437628,92.13414952473603,Male
165.2216767861022,51.41649818654263,Female
170.48776761145604,91.49924345936739,Female
153.43071182026324,61.90675784880922,Male
174.4383877215009,86.79586831647848,Female
187.45154629518316,54.35636806511136,Male
172.69852209215207,55.59220521896367,Female
170.13784529705845,61.68800116686862,Male
172.39634662946486,93.35675689176043,Male
169.461751561961,70.61628043637118,Female
163.95726410165383,56.54678801870344,Male
158.3856682285187,93.1517189089609,Female
174.1514921406219,85.07325490324388,Male
174.50845972158882,78.10037752762086,Female
170.60047356604645,90.28993288795147,Male
166.6101612712305,41.774397098413246,Male
161.2451335571766,77.07558103940848,Female
166.28878502041192,67.9236044823494,Male
176.47373697468691,90.43632877313468,Male
175.96657353756615,83.37116046310244,Male
152.4021958817946,79.2772198340081,Female
161.78312579528816,74.17232634699377,Male
165.03818745608098,64.84163631453677,Male
176.34304096190493,73.69836846151098,Female
157.41883565102938,86.38145160268397,Male
168.63041776251842,68.96847749456417,Female
171.55718497348545,74.55128759288193,Male
155.4358153948653,41.45905377280135,Female
162.17236266974493,71.98431275921348,Male
168.3464756159453,66.7014050242983,Male
158.96274432158378,70.17724523859142,Female
178.00989785475045,71.62509299347717,Female
163.37186067531553,76.1460204224407,Female
171.59310327980404,105.7554533125911,Female
155.75543063160535,60.211852021304566,Male
167.93367836209353,53.13122640493188,Male
164.62337375603278,46.95616358507633,Male
156.65201497376376,66.28236342830198,Female
171.78794088483318,55.458042856175766,Female
162.5989892941549,49.69384923222739,Male
182.36963553903797,48.79321559376086,Male
199.88155597560402,74.09715557886152,Female
156.12410064882633,68.63485826290024,Female
185.05057773486269,101.19700132835186,Male
180.20229341683148,75.84013504945821,Female
172.7493498856038,89.62588890202073,Female
168.88890577911818,70.6817426369941,Male
175.65779768750804,57.456527932574986,Male
170.52176974829496,54.78994905074242,Female
170.70458479755462,65.81322229156055,Female
183.60222223283776,89.19429824357157,Male
191.07969050633005,110.70335917881403,Female
160.46679876559674,44.92438536048384,Female
190.6949775077502,53.14589823330522,Male
169.81351273490563,43.33423894947225,Female
169.7132883418365,77.26303319947502,Male
172.88624251352596,75.71397873779118,Female
154.27189538048822,63.8921797359686,Female
173.34650014576022,50.123652396720345,Female
164.8849250069394,46.56071833930167,Male
166.55054287927928,67.19416764291392,Female
161.13357468416706,44.084630014770184,Female
177.08338187304068,69.89631157615706,Male
171.8246642267512,83.95723566381078,Female
170.65250960924104,63.8718472051977,Male
169.36918614725,70.93028893590528,Male
168.7668064009045,80.85450677707446,Female
185.4138984016207,82.7744784814696,Male
169.7839984921424,67.19237067103599,Female
174.0627994113185,72.54481478359446,Male
181.6051955590825,101.98266821577987,Female
165.7096274216435,44.78726390142114,Male
182.83577528834195,96.66414987846186,Male
170.34278304701724,64.93790709038633,Female
165.99289864448116,54.48878731985198,Female
161.35583879099275,87.42663791853475,Female
178.9297868790123,73.48298431596795,Female
161.15414692884775,74.08713894055761,Female
172.8508541763987,64.16583425273129,Male
177.83966854146263,80.25591588499921,Female
179.07083139120002,93.46434880882418,Female
171.2395072137816,79.53305698762547,Male
167.0943125389396,60.278924741642314,Female
171.76997060261348,72.44157933482089,Female
177.94888248324534,72.0933843059521,Female
179.84764129571235,47.19827903479823,Female
141.73428709342295,82.45335208016455,Female
178.88335303780147,68.40303680568229,Male
173.07324527555028,45.830338632766875,Male
162.08294492884605,57.22606805679254,Female
164.42090167789615,88.13970166539777,Female
164.21005725202352,54.32260761025395,Female
148.07810089720124,90.75644282148068,Male
173.49912077144046,112.2945574409284,Female
163.79811536518136,70.99126586850993,Male
174.3300763520446,71.27775224876031,Male
162.61727672717072,86.46277156036548,Female
156.1329168850256,62.960327072029685,Male
179.83471373249952,93.49209004287391,Male
162.7026347573866,89.8950112168782,Female
158.16603924377964,49.03280193661877,Female
160.5357486693119,71.15436871221483,Male
180.43715720908986,80.3099538869844,Female
155.5710763872862,77.25907610413044,Male
166.99264564861465,75.8464862921801,Female
183.97851128611103,104.6262840390686,Male
171.93581925582234,56.44998833363505,Male
161.53817123622588,39.58094560990621,Female
176.6207707529913,59.471123027011814,Female
178.7784311445796,93.83051696234895,Male
157.08966375066456,61.99917476891413,Male
177.77003477957504,63.3577192802958,Male
170.0011941611037,87.56263190126755,Female
161.15682982177265,55.09974922882792,Female
171.09042528109626,59.61618157301445,Male
150.2950208096221,81.42118722303809,Male
161.5127164839546,65.50545150917142,Female
186.43810147376536,115.18003440724739,Male
158.04646693439798,71.59344304884856,Female
157.13049389130478,70.29007824626959,Female
159.9424226813396,52.00261327610012,Male
161.98444945329925,84.19097201022184,Male
160.1652887152714,61.80959638026502,Female
191.69449702603984,81.55225567341874,Male
168.9156963091778,87.58045288051429,Male
158.80957568792618,44.77044382120029,Female
170.75397497551012,63.144618812459704,Male
169.79011977442033,64.98814547047557,Female
171.26184197632233,94.93559282376397,Male
157.63319254217276,83.05039538831312,Male
183.62119413564423,85.77528430547072,Male
151.88723303675644,67.80958596418157,Male
172.93503283834912,64.41244275711081,Female
170.64782978968853,83.26135530292724,Female
153.86232735888137,65.64604405230762,Female
162.97028017201177,79.2581610729469,Male
150.47297819182384,56.46393725810863,Male
187.05176191484685,90.69244207614241,Female
173.28154547453912,57.998888832699336,Male
175.60093185385287,100.14412755201579,Male
179.44238015051187,63.20257852362934,Male
190.37035404013523,96.47151937070763,Male
179.99379141464937,75.65193461134007,Male
171.42044961805865,67.26627486991055,Male
181.4004460141441,63.966585736668385,Female
153.37544444090915,77.21812876131114,Female
167.1450348193553,61.56233709427415,Male
162.86378778639897,64.91396129372268,Female
184.44227853213812,92.61885214082358,Female
160.8321262010467,68.7978435520501,Female
164.30539953295812,68.081864165453,Male
172.4188965490253,94.78954160244453,Female
169.03020152138225,65.59579783320858,Male
165.95101934488275,58.778153012884125,Male
151.5776571871158,42.30575004631961,Male
146.37234574165754,66.62375490496181,Male
175.9995791853278,76.21666030031179,Male
181.7754661561268,76.42976128906497,Female
181.4830331943354,58.81439395937326,Female
152.27541117026195,63.783109115533264,Female
157.50124295615794,57.10424394068678,Female
171.09743195996657,93.7643097484586,Male
161.35566786113264,74.07799851624712,Male
170.55701736886945,74.14713636436942,Female
174.76783741393714,62.36078947654535,Female
177.42707613959837,21.368101047654285,Male
166.50915841246078,82.22301750560557,Female
157.14605068261918,77.13454378714962,Male
181.2570848988178,60.7622032729919,Female
165.88964133330924,68.73114526448227,Female
169.95383273683444,55.96137031188509,Male
186.13171328299416,64.95872685453072,Female
173.09072041383453,59.692687754609175,Female
174.86372703781197,63.91885789466416,Female
166.165530829798,80.89399634187247,Male
153.36013190381342,65.49818977787069,Male
176.85593315652127,84.63375027072247,Male
185.07098265511135,68.05068964953719,Female
160.33275983810736,56.00414653948075,Male
167.40587192075012,72.37622297817421,Female
167.90353340930952,59.69459440093536,Male
152.73052772386754,48.58912015335393,Female
162.2386569812042,70.47339498017566,Male
159.56083701804747,64.05456224859408,Female
153.0974746151439,52.433382752817344,Male
173.04681138513533,61.55875408602525,Female
163.81230857206802,37.89407616095821,Female
165.31105103674352,85.37844902317387,Female
174.44617029738865,77.8859451902453,Female
171.76914614295652,73.24280162720248,Male
172.27613021082078,89.04627730472968,Male
164.5940430426441,78.78407238967057,Male
180.44994683049887,83.07743228138257,Female
174.45894450907252,66.20986658693742,Male
168.00235489386188,50.108384322542385,Female
162.04013519581883,73.55879289165503,Female
156.64537503734653,74.4038248241606,Female
169.15275645653185,80.49796021161924,Female
187.56839110255567,41.63504512390666,Female
179.15719642439288,52.939558462104465,Female
167.56117924087005,58.65508083864841,Male
166.58422500691682,45.27026732692149,Male
171.8093364191353,82.15039365421444,Male
163.02034432670064,70.32862927126297,Female
186.82341345805025,78.19834910935721,Male
169.1461654341793,44.51438727565936,Female
173.17967839362598,69.50249086983885,Female
185.28156692565366,107.91098867786859,Male
184.23173172136518,83.0186060128403,Female
173.5334271078588,57.6265313695131,Male
165.24191181856781,48.72641207679401,Female
161.42579054539374,89.44826472411728,Male
175.19547294468333,69.34643801408407,Female
161.04018360007296,49.849418589500544,Male
178.6844109868438,79.59059511124521,Male
158.53934718743287,52.23093284918913,Female
162.45625386011605,67.78271969068895,Male
165.30658407237638,68.02308765976667,Male
171.44603261895614,56.9158602406074,Male
164.44422807858328,85.24757568925256,Male
164.8781208803888,59.04676727657751,Female
163.26616944600013,80.78290799178396,Female
174.28931579845676,65.22244259395333,Female
163.46886752610473,86.8688451818333,Female
176.25371437951608,80.61077576574719,Male
159.2382763497601,61.586650574690964,Male
181.9156162451754,81.59018606437407,Male
172.50619065052197,40.06132684873816,Male
181.48832957406518,86.50670581027836,Female
169.47416256503814,50.45333634573521,Female
169.07899833756002,40.97474634610903,Male
178.68927395775611,87.15569638585507,Female
162.41963682863457,67.63651482966993,Female
173.10200420990373,59.541051191602065,Male
188.3204163088051,86.99476757640433,Male
148.35968587270133,84.89568058566238,Male
168.73125504378555,79.80269256745791,Female
164.43409438415352,59.99012341147204,Female
182.46678095225974,59.778919446460804,Male
186.7044086643764,108.012750665064,Male
160.27790327879524,72.61336786616624,Male
171.97292829013605,47.53128382991625,Male
163.95224635466414,60.57148545994843,Male
156.95649653230197,50.08258424994971,Female
152.95285763785463,73.83454623389191,Male
195.3549254709216,105.59148812372682,Male
168.75399923051359,50.175159787747184,Male
182.92588794176106,98.58076454671874,Female
179.16488209008608,77.99324960459873,Female
185.39961811171455,96.0377258360108,Male
179.8094146882299,84.1676549879095,Female
174.36456219156153,92.38363047616191,Female
183.9439287059733,93.758997143932,Female
157.1783020730357,73.56131175762656,Male
164.20834212184346,99.4099267677638,Female
168.13626727400177,48.63852323724494,Female
160.27982452740076,73.2382031359866,Male
175.99515272514483,84.5984210941879,Female
182.1551684569668,83.28213996745603,Male
157.07689852652646,71.35232393326376,Male
153.4186064549604,40.15439907430701,Male
183.45248847151967,85.38251580492623,Male
167.35810186866115,61.949154532864725,Male
172.323561033272,72.6966928794297,Male
181.61733683396304,91.8077050969186,Female
174.74235596043528,53.584328375873845,Male
169.30501579094604,83.93477220586011,Female
157.82390768793732,79.29258359617114,Female
170.1198057429992,60.53100971996924,Male
167.99391849633437,74.76412671320666,Female
173.09682077073808,74.50304576899475,Female
190.87558086795886,101.08147042882008,Male
178.43394419965506,93.35980345515716,Male
165.12610572177266,49.020205634433744,Female
185.05278491392158,99.11001245851239,Female
155.61583886395834,76.06036878157187,Female
155.90717304697193,74.84990577227813,Female
179.05289102751672,87.56036028248987,Male
161.69684553912504,64.19168446425176,Male
166.81733855545627,59.55785905336067,Female
180.11579318201436,80.21585413480803,Female
182.7172120789089,74.56816082793247,Female
154.77103786696856,95.26009535851809,Female
195.90034020887543,111.77674522760807,Male
177.65350776834003,53.273097800375425,Male
175.2924369618267,60.663317051754234,Female
167.30994783965585,82.66097311502243,Male
170.7814565910195,92.72044313783269,Female
166.6219200923083,67.75299951965934,Female
167.4413906725761,93.249942991142,Male
167.7577117040951,60.029629363915355,Male
155.93746088893565,85.25827144993109,Female
190.22563810398916,72.21657691187005,Male
185.02958585665894,69.3543271924155,Female
171.0894627512095,59.472768794732175,Male
184.1565391021987,67.20447281850251,Male
182.04422927275232,91.581891056288,Female
188.78138149730114,72.15888791019755,Female
183.34566221004428,70.61271600398126,Male
165.8487696481513,90.34805316949856,Male
173.64865844397198,58.33766005204477,Male
170.23173748862965,66.99735105708847,Male
159.56281026360864,40.500911859705965,Male
166.32580718983144,48.520681129507906,Male
167.23241716077197,68.8729691040259,Male
151.75466161487572,95.8500854480346,Male
169.24265590384502,65.75727686272462,Female
167.36411904993918,88.30769398950876,Female
170.1958978577213,75.87754105099297,Female
167.9504397724661,77.62614906884515,Female
163.74928122508953,76.74076919386984,Male
172.3826613266907,58.95884317348861,Male
172.5298417511702,73.81936654695852,Male
176.27737355404707,54.79672618843067,Female
160.36004541191494,35.603575547087225,Male
175.50634786137627,81.5173069102054,Female
147.4318483521049,89.01916847740856,Male
171.3702000940803,66.57012797603701,Male
167.96431714856053,45.69123380813038,Male
177.47858201981447,46.69339335926025,Male
182.74662414105933,73.03192442464575,Male
172.74045235668825,65.06075371276253,Male
177.45367730696583,64.5211386659836,Female
162.11577622314553,88.52138657383912,Female
176.97057505079815,63.39805425124025,Female
161.19216809632127,67.16656011042461,Male
169.28878314496376,82.02934913695287,Female
174.58930855300667,122.48519637354643,Female
166.9639479322184,70.19677664623718,Male
183.34529986116334,77.93245477142594,Female
170.74333745374537,72.85980497915172,Male
172.26485825227445,77.79925250970511,Female
176.17769235960313,92.92823000846731,Female
180.36714131227092,54.210571022080494,Male
164.6032503930899,79.62497498192253,Female
168.16873999245954,69.18375124096465,Male
166.0966212482012,69.8081099161476,Female
154.7658632987063,60.155395892785066,Male
168.23003821531222,50.881270332417614,Male
167.88381660011026,57.97071844603994,Male
161.5944972148278,56.12672018782398,Female
158.3965920177647,59.71958514169087,Female
181.48830635432932,92.0617840197882,Female
165.5047016484693,55.73182906172675,Female
169.08278774243593,59.4064043502874,Female
179.5034555534646,73.35885903529943,Male
158.04565870579452,55.63280973727203,Male
163.25811448166704,47.61795260597731,Male
161.75300800599695,31.202958016858986,Female
164.1980083266095,65.33389513593315,Male
164.45407386222973,58.79389642505897,Female
159.29392513682959,43.18146912271925,Female
191.35626674647486,109.17228247940635,Male
187.84593412387147,88.94396377561557,Female
181.50623840729142,82.74464800329777,Male
163.14190203738684,59.03359463964368,Male
159.51618597269237,69.8484282698207,Male
169.12577820552164,72.99316471450348,Female
188.12856936986773,87.9840617809149,Male
181.42656698547117,89.16745194947825,Female
172.81667317284686,90.24920076393788,Male
170.4969771694025,49.77168740919742,Female
160.86807068121092,58.51124267473697,Female
171.78659010436763,61.076186415417396,Female
162.72322184812032,47.71514084770068,Male
153.67272360604875,63.220785673605334,Female
156.2007975287197,69.59264593619476,Female
177.80772675364977,74.59144382953805,Female
190.83117373382098,100.13394043144942,Female
158.74163974969167,59.678625614458454,Male
154.64189378654015,46.741277645977675,Male
168.58146310878917,76.00863805269749,Male
163.60404520897126,58.37016252296003,Female
152.36500632364672,59.765485328918274,Female
149.63439852209237,83.33270007605744,Male
191.18668889102506,56.48413049782407,Female
172.86554679427292,59.57721848695408,Male
175.0147194390775,86.91939071447418,Female
167.2607459286602,50.47647705095711,Male
159.63546212579897,84.58260094036251,Male
188.49860893870616,70.36605160875656,Male
150.95512065169856,53.739801747281284,Male
159.28468126079258,26.137823177104806,Male
171.7335799237327,66.35194441229221,Male
152.16343580048465,52.74194534409268,Male
184.88640840445953,52.294690470612565,Male
172.5449991309351,68.17473175604135,Male
172.52302069059309,61.761459542726385,Male
